DATAFLOW,MEASURE: Measure,LOAN_TYPE: Loan Type,LOAN_PURPOSE: Loan Purpose,LENDER_TYPE: Lender Type,TSEST: Adjustment Type,REGION: Region,FREQ: Frequency,TIME_PERIOD: Time Period,OBS_VALUE,UNIT_MEASURE: Unit of Measure,UNIT_MULT: Unit of Multiplier,OBS_STATUS: Observation Status,OBS_COMMENT: Observation Comment
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2010-11,3781.5,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2010-12,3999.3,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2011-01,3244.4,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2011-02,3186.6,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2011-03,3199.5,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2011-04,3124,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2011-05,3148,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2011-06,3104.6,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2011-07,3152.9,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2011-08,3318,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2011-09,3016.4,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2011-10,3529,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2011-11,2956.4,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2011-12,3098.1,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2012-01,3152.2,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2012-02,2957.9,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2012-03,3020.6,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2012-04,3001.9,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2012-05,2935.2,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2012-06,3081.4,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2012-07,2955.9,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2012-08,2848.9,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2012-09,3018.5,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2012-10,2899.9,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2012-11,2916.3,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2012-12,3043.4,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2013-01,2973.2,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2013-02,3117.3,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2013-03,2948.8,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2013-04,3110.4,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2013-05,2934.7,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2013-06,2875.6,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2013-07,3259.7,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2013-08,2892.4,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2013-09,3079.5,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2013-10,2990.3,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2013-11,2882.5,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2013-12,2804,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2014-01,2708.8,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2014-02,2954.7,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2014-03,2819.2,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2014-04,2581.2,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2014-05,2841.7,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2014-06,2846.6,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2014-07,2761.6,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2014-08,2870.5,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2014-09,2700.1,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2014-10,3071.2,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2014-11,2699.6,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2014-12,2674.6,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2015-01,2805.8,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2015-02,3010.8,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2015-03,2530.5,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2015-04,2545.1,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2015-05,2644.3,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2015-06,2694,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2015-07,2767.8,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2015-08,2723.9,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2015-09,2634.8,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2015-10,2709.1,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2015-11,2580.8,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2015-12,2632.7,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2016-01,2534.9,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2016-02,2432.4,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2016-03,2646.7,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2016-04,2577.5,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2016-05,2708.3,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2016-06,2355.7,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2016-07,2787.3,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2016-08,2320.1,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2016-09,2201.6,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2016-10,2224.1,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2016-11,2394.4,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2016-12,2452.4,AUD: Australian Dollars,6: Millions,,
